sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Basic Materials,7099,U.S. Silica Holdings Inc.,162163000.0,1502335000.0,9.808693109833932,1.217290149653786,20.53,4.536779033515199,77477209,1590607100.77,SLCA,2.0930413226423785,1.0587566027350757
Consumer Cyclical,3814,Hudson Ltd. Class A,-19300000.0,1873200000.0,-102.86465164766841,0.06833807491702229,21.46,-2.7191489361702126,92511080,1985287776.8000002,HUD,-0.2086236589173967,1.059837591714713
Technology,761,Belden Inc,63033000.0,2500833000.0,42.08046252375739,0.013566164489585314,65.27,-0.27181394186073765,40638238,2652457794.2599998,BDC,1.5510761071875212,1.0606297158826679
Basic Materials,4165,Innophos Holdings Inc.,17427000.0,789105000.0,48.056394028805876,-0.004578510915495385,42.71,-0.5321131516958162,19608494,837478778.74,IPHS,0.888747498915521,1.0613020811425602
Healthcare,258,Akorn Inc.,-184845000.0,763492000.0,-4.38429269950499,-0.2469442884989206,6.46,-1.133247938863349,125451174,810414584.04,AKRX,-1.4734417710590735,1.0614578594667659
Consumer Cyclical,4980,Meredith Corporation,99449000.0,2247369000.0,23.997962543816428,0.3116908812561976,53.06,-0.47387364498644985,44978767,2386573377.02,MDP,2.2110210357700555,1.0619410417336894
Industrials,7647,Tel-Instrument Electronics Corp.,-4782293.0,8296725.0,-1.8443449372508125,-0.4652257058990723,2.709,0.09184443796842442,3255887,8820197.883,TIK,-1.4688141818189637,1.063093917539752
Energy,4072,Imperial Oil Limited,738978614.0,25512745764.0,36.70941093785159,0.24298009294538536,34.09,-0.7580493399183247,795760329,27127469615.610004,IMO,0.9286447025182126,1.0632908690639042
Financial Services,3685,Hartford Financial Services Group Inc. (The),-2290000000.0,17030000000.0,-7.925914469659389,-0.07245901639344263,50.64,-4.494419642857143,358419118,18150344135.52,HIG,-6.389168113515641,1.0657865023793307
Consumer Cyclical,6857,Sinclair Broadcast Group Inc.,545331000.0,2800389000.0,5.480586447350325,-0.001034363446304626,29.22,1.3481885520238401,102283836,2988733687.92,SBGI,5.331546227890788,1.0672566161058339
Basic Materials,3272,Gevo Inc.,-22533000.0,32042000.0,-1.5177697297297297,0.011869327159813325,4.23,0.3384012033952939,8085084,34199905.32,GEVO,-2.7869840313347396,1.0673461494288745
Healthcare,3599,HCA Healthcare Inc.,2864000000.0,45210000000.0,16.864909455307266,0.051193058568329716,139.58,-0.23321799307958477,346046000,48301100680.00001,HCA,8.276356322569832,1.0683720566246406
Utilities,7246,Suburban Propane Partners L.P.,76770000.0,1348601000.0,18.77276213664192,0.13552577116577494,23.47,1.6312326869806095,61405409,1441184949.23,SPH,1.2502155958280483,1.0686518467878936
Healthcare,2459,The Ensign Group Inc.,70561000.0,1947819000.0,29.52735590481994,0.11750391572963095,40,-0.1903380676135227,52086994,2083479760.0,ENSG,1.354675986869198,1.0696475185836056
Energy,5544,North American Construction Group Ltd. (no par),10122653.997,271037333.559,28.650716707886307,0.4670761874240538,10.72,13.645747372898041,27054225,290021292.0,NOA,0.37416166964679265,1.0700418580411821
Basic Materials,436,Alpha Pro Tech Ltd.,2746000.0,45543000.0,17.74992115804807,-0.046582640332640333,3.5,-0.16887626262626262,13926081,48741283.5,APT,0.19718397444334843,1.070225578025163
Industrials,8383,Werner Enterprises Inc.,229722000.0,2277822000.0,10.62130398525174,0.053631897803424707,34.06,1.5640283587559554,71636735,2439947194.1000004,WERN,3.2067625639275716,1.0711755326360006
Communication Services,1746,CenturyLink Inc.,1616000000.0,21204000000.0,14.056307275600249,0.010646823125357757,21.03,1.218849840255591,1080123279,22714992557.370003,CTL,1.4961255177243522,1.0712597885950765
Industrials,5393,Navigant Consulting Inc.,95738000.0,966877000.0,10.887055935156365,-0.002081238883303689,23.16,0.29009604461427246,45004532,1042304961.12,NCI,2.127296868679803,1.0780119509720472
Technology,6473,Quarterhill Inc.,-6064000.0,140928000.0,-25.080203905013192,0.4504392954046255,1.28,-0.07473760405356497,118817466,152086356.48,QTRH,-0.051036267681386166,1.079177711171662
Energy,5577,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,260680000.0,1853186000.0,7.672866109789781,0.03263937354626506,21.5,-0.01359306147210389,93030825,2000162737.5,NS-B,2.8020819980904177,1.079310299937513
Consumer Cyclical,4121,Inspired Entertainment Inc.,-17952000.0,140902000.0,-8.473246744652407,0,7.08,-12.928284394048447,21484707,152111725.56,INSE,-0.8355710878440186,1.0795568945792111
Healthcare,135,Aeterna Zentaris Inc.,1707000.0,25245000.0,15.988085295840655,0.013172338090010977,1.66,0.32705637245081937,16440760,27291661.599999998,AEZS,0.10382731698534618,1.0810719588037234
Consumer Cyclical,5329,Myers Industries Inc.,456000.0,556165000.0,1321.6971136842105,-0.019745117925965214,17.12,-10.355723746452224,35204082,602693883.84,MYE,0.012953043343098679,1.083660215655426
Financial Services,807,BGC Partners Inc.,55707000.0,3438586000.0,67.0033357674978,0.27455740774239146,11.42,-0.4976921650711867,326843680,3732554825.6,BGCP,0.17043927543589033,1.0854911948108903
Industrials,4961,Milacron Holdings Corp.,36400000.0,1278100000.0,38.1332118901099,0.05785548984314734,19.69,-0.9639344262295082,70495120,1388048912.8000002,MCRN,0.5163477982589433,1.0860252819028247
Consumer Cyclical,6373,PVH Corp.,692300000.0,9504200000.0,14.917571020482448,0.08675988345869244,134.62,-0.02040072859744991,76715454,10327434417.48,PVH,9.024257354978307,1.0866179602154837
Industrials,7667,Timken Company (The),253900000.0,3338800000.0,14.312975596612839,0.12510300397033486,47.13,0.3328964613368283,77107246,3634064503.98,TKR,3.2928163456907797,1.088434318910986
Industrials,4845,Landstar System Inc.,227235000.0,4225734000.0,20.255742789711096,0.15113172797109767,112.01,0.2893192573716782,41092882,4602813712.820001,LSTR,5.529789806419515,1.089234133719728
Technology,2811,Phoenix New Media Limited American Depositary Shares each representing 8 Class A.,5044073.380000001,234930897.23000002,50.760527643235825,0.1639969424629231,3.52,-0.5036381739969046,72738587,256039826.24,FENG,0.06934522085231049,1.089851651097787
Healthcare,4657,Lakeland Industries Inc.,-228000.0,99076000.0,-473.80091530701753,0.11375793369922142,13.31,-0.8869766247110198,8116199,108026608.69,LAKE,-0.028091967680930446,1.090340836226735
Financial Services,1009,Berkshire Hathaway Inc.,47491000000.0,238452000000.0,5.474844836849088,0.08288313268098961,335630.01,0.8667442053667858,774680,260005856146.80002,BRK.A,61304.02230598441,1.0903907543103015
Healthcare,364,American Shared Hospital Services,2194000.0,20171000.0,10.026845943482224,0.04577540106951872,3.85,1.0677419354838709,5714000,21998900.0,AMS,0.383969198459923,1.090620197312974
Industrials,8206,Valmont Industries Inc.,103838000.0,2776846000.0,29.191209462720778,0.08894520945593327,135.27,-0.32899233397986516,22408197,3031156808.19,VMI,4.633929271507208,1.0915826114195746
Industrials,1190,Cardtronics plc,-158608000.0,1442086000.0,-9.938098278775346,0.19143503371361917,34.2,-2.651873487061177,46089529,1576261891.8000002,CATM,-3.4413022532731894,1.0930429196317004
Consumer Cyclical,6147,Children's Place Inc. (The),73202000.0,1945030000.0,29.069547901696676,0.04758765395033708,129.75,-0.17235381488430268,16400378,2127949045.5,PLCE,4.463433708662081,1.0940443311928352
Technology,5562,NeoPhotonics Corporation,-61253000.0,297680000.0,-5.317695617031003,-0.2880952207338919,7.19,-259.1609756097561,45302477,325724809.63,NPTN,-1.3520894232781135,1.0942112658895458
Industrials,1808,CVD Equipment Corporation,2208380.0,36237424.0,17.968780744255973,0.9626799308071586,6.11,36.282120919503235,6494582,39681896.02,CVV,0.3400342008153873,1.0950528939363904
Industrials,1152,CAI International Inc.,91585000.0,385274000.0,4.608149819511929,0.18358507103691474,21.86,11.016008004002002,19306377,422037401.21999997,CAI,4.743769377340969,1.0954214434921639
Basic Materials,1428,Ciner Resources LP representing Limited Partner Interests,-15400000.0,482100000.0,-34.32204086038961,0.04650673400673401,26.75,-2.082125603864734,19759231,528559429.25,CINR,-0.7793825579548112,1.0963688638249325
Industrials,1516,Cummins Inc.,1049000000.0,22463000000.0,23.481629793584368,0.16671426123707808,150.83,-0.2833572453371593,163311209,24632229653.47,CMI,6.423319050929321,1.0965690091915594
Technology,4761,Link Motion Inc. American Depositary Shares each representing five Class A,-5274000.0,57611000.0,-11.992909363196814,-0.8320623815770296,0.6455,0.9586654440290612,97986993,63250603.9815,LKM,-0.05382347022323667,1.097891096865182
Financial Services,5905,Och-Ziff Capital Management Group LLC Class A Shares representing Class A limited liability company interests,3522000.0,721691000.0,224.9877883021011,0.11419666547242602,1.6,1.1690327237728586,495254369,792406990.4000001,OZM,0.007111497082017665,1.0979865211011361
Healthcare,131,Aetna Inc.,3503000000.0,60743000000.0,19.04023065943477,-0.04148523473992558,203.72,-0.16160281814178776,327400000,66697928000.0,AET,10.699450213805742,1.0980348023640585
Financial Services,4283,Orix Corp Ads,2733500413.0,19048938156.0,7.656480848814125,0.12045778492727789,81.64,0.2011608505381428,256357099,20928993562.36,IX,10.662862170241675,1.0986960738159477
Technology,5085,Mitel Networks Corporation,-34100000.0,1235900000.0,-39.8332116175953,0.07239773187525314,11.04,0.7712839392544869,123035554,1358312516.1599998,MITL,-0.27715565859930213,1.0990472660894892
Consumer Cyclical,956,Bojangles' Inc.,62902000.0,559564000.0,9.779050545928586,0.02924902374779321,16.68,0.909163219853643,36877808,615121837.4399999,BOJA,1.7056870625282283,1.0992877265871284
Industrials,3929,ICF International Inc.,66796000.0,1253570000.0,20.63747841292892,0.037182610368602736,73.09,0.34973381418512794,18860323,1378501008.0700002,ICFI,3.5416148493321136,1.0996601769905152
Communication Services,7089,SK Telecom Co. Ltd.,2722088061.0,15744054887.0,6.360979792255148,0.15859400134817053,27.22,0.7533328959237441,636118558,17315147148.76,SKM,4.279214977721181,1.0997895569493512
Financial Services,3215,Global Indemnity Limited,-19029000.0,492238000.0,-28.50784822323821,-0.09167019011662932,38.16,-1.1915256276570145,14215824,542475843.8399999,GBLI,-1.3385787556176836,1.1020600681784014
Consumer Cyclical,8248,Vera Bradley Inc.,16784000.0,446311000.0,29.42981609270734,-0.06438900515910499,14.05,-0.6449033302965888,35156586,493950033.3,VRA,0.47740699281778953,1.106739545518708
Consumer Cyclical,8540,Xcel Brands Inc,-9549000.0,32159000.0,-3.7301386427898207,-0.0319960920803566,1.95,-4.698209718670077,18266202,35619093.9,XELB,-0.5227687726216977,1.1075933300164806
Basic Materials,3605,Warrior Met Coal Inc.,486879000.0,1296101000.0,2.9491616438581247,2.9279517797025876,27.2,10.160831840235138,52789885,1435884872.0,HCC,9.222960042439949,1.1078495209864045
Utilities,130,The AES Corporation,-216000000.0,8845000000.0,-45.39883780611112,-0.22493743559546592,14.82,-0.02743362831858407,661683466,9806148966.12,AES,-0.32644007459603047,1.1086657960565292
Utilities,6873,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250),745546389.3199999,4751789904.035,7.068454982119288,0.016900065563003545,7.71,-0.16008241171854587,683509869,5269861089.99,SBS,1.0907617038664879,1.1090265345096755
Technology,5550,Nokia Corporation Sponsored American Depositary Shares,-1220852384.0,26721272375.0,-24.306941578204757,0.11819327274033806,5.3,-1.2249156468618816,5599091995,29675187573.5,NOK,-0.21804470887247854,1.1105454544621025
Technology,7968,United Microelectronics Corporation (NEW),412807292.25,5038776045.9,13.555574073921898,0.09166084026594652,2.33,0.21371016325519543,2401647995,5595839828.35,UMC,0.17188501108798002,1.1105553764198903
Real Estate,4133,The Intergroup Corporation,4081000.0,71579000.0,19.498721984807645,0.037301644808347224,33.86,3.468844525105868,2350097,79574284.42,INTG,1.7365240668789417,1.1116987443244528
Consumer Cyclical,8387,Weyco Group Inc.,17630000.0,287590000.0,18.13608067385139,-0.04440058868498954,31.47,0.0011534725594949005,10160124,319739102.28,WEYS,1.7352150426510542,1.1117879699572306
Consumer Defensive,2483,Edgewell Personal Care Company,-64500000.0,2261900000.0,-39.03475323627907,-0.026926333615580018,46.59,-0.9681029658645776,54040386,2517741583.7400002,EPC,-1.1935518003146757,1.1131091488306293
Industrials,272,Alamo Group Inc.,53186000.0,978927000.0,20.52442176362201,0.08006174622490968,93.08,0.1066300412036459,11727674,1091611895.92,ALG,4.53508513282344,1.1151106220586418
Technology,4249,Intevac Inc.,-4114000.0,95568000.0,-25.90989158969373,0.40840447306674654,4.72,1.5534202392151593,22583325,106593294.0,IVAC,-0.18216980891874868,1.115365959316926
Basic Materials,4806,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,84842605.89211,865371581.987775,11.380637165103778,0.32880679989652273,8.1,1.7800849135168864,119205298,965562913.8,LOMA,0.7117351939517823,1.1157783938109958
Industrials,679,Booz Allen Hamilton Holding Corporation,329775000.0,6325131000.0,21.42732195230081,0.06332719074394016,49.58,0.2084082537922294,142521079,7066195096.82,BAH,2.313868252428821,1.1171618574888014
Industrials,8511,Select Energy Services Inc. Class A,18634000.0,1227759000.0,73.62935994740796,1.2899910383301532,12.86,0.9453180889946801,106688141,1372009493.26,WTTR,0.17465858740569865,1.1174908864524715
Industrials,6827,Saia Inc.,113572000.0,1524850000.0,15.007615387419435,0.1313348341090259,66.34,0.8981342662002332,25692567,1704444894.78,SAIA,4.420422451365019,1.1177787289110404
Financial Services,7102,Sun Life Financial Inc.,1952502701.0,21192328994.0,12.140703217690453,0.09749886149402114,39.22,-0.07138384308388113,604404789,23704755824.579998,SLF,3.230455377811376,1.1185535969780065
Financial Services,4646,Loews Corporation,1161000000.0,14247000000.0,13.804144886683893,0.04807325448302175,50.72,0.7798165137614679,315982102,16026612213.44,L,3.6742587401358575,1.1249113647392435
Industrials,3642,H&E Equipment Services Inc.,124639000.0,1124674000.0,10.166799697686919,0.053041649584874104,35.51,1.9500161411815344,35685152,1267179747.52,HEES,3.4927411826633104,1.1267084928788254
Energy,5565,Newpark Resources Inc.,11271000.0,869607000.0,86.93386551148967,0.5859371023296062,10.82,0.8489880133621537,90557449,979831598.1800001,NR,0.12446242826473612,1.1267521974639119
Real Estate,7370,iStar Inc.,85588000.0,670477000.0,8.830730869748095,1.6569937565524904,11.12,0.8433466938073154,67968039,755804593.68,STAR,1.2592389196339768,1.1272640130533933
Healthcare,7949,Universal Health Services Inc.,810738000.0,10553520000.0,14.687971371256806,0.06590632394757025,127.57,0.07103268893194706,93345587,11908096533.59,UHS,8.68533827956966,1.1283530550555645
Technology,299,AstroNova Inc.,4056000.0,126754000.0,35.27279424556213,0.15188729075247848,20.86,-0.2228003784295175,6858411,143066453.46,ALOT,0.5913906296954207,1.1286937963298989
Industrials,7705,TriNet Group Inc.,221312000.0,3377849000.0,17.2493857100835,0.0701519746509589,54.11,1.8987395368530762,70550657,3817496050.27,TNET,3.1369233032089268,1.1301559217922412
Technology,3636,Turtle Beach Corporation,22002000.0,217362000.0,11.167498959640032,-0.14279391647219764,17.81,0.9627446032437889,13796031,245707312.10999998,HEAR,1.5948065063060528,1.130406014436746
Energy,5959,Petroleo Brasileiro S.A.- Petrobras,3335000000.0,92632000000.0,31.447602793763114,0.09117376082550212,16.08,0.9811905746176106,6522248465,104877755317.19998,PBR,0.5113267330885102,1.1321978940020725
Technology,7423,Seagate Technology PLC,1182000000.0,11184000000.0,10.717496175972927,0.0383437006777458,44,0.5310880829015544,287910920,12668080480.0,STX,4.105436500984402,1.1326967525035765
Industrials,518,Ardmore Shipping Corporation,-22218749.0,199254517.0,-10.159312183597736,0.19179257129473382,6.82,-4.332593814402182,33097831,225727207.42000002,ASC,-0.6713052888571459,1.1328586715050482
Technology,1605,CommScope Holding Company Inc.,204395000.0,4609580000.0,25.560350721495144,-0.07373414809953893,27.18,-0.13047146357443523,192215154,5224407885.72,COMM,1.0633656907196818,1.133380456727077
Consumer Defensive,1971,Dollar General Corporation,1736777000.0,24590809000.0,16.06865219029271,0.06751244553613979,105.1,0.23005307988838916,265534401,27907665545.1,DG,6.54068547600354,1.134881961187206
Consumer Cyclical,8003,Urban Outfitters Inc.,180479000.0,3830035000.0,24.11522225810205,0.01980374494400972,39.88,-0.5036539519530534,109134684,4352291197.92,URBN,1.6537272422028546,1.1363580745136794
Industrials,1787,Covanta Holding Corporation,316000000.0,1836000000.0,6.611398063291139,0.031194820482636845,15.97,15.25,130820400,2089201788.0,CVA,2.41552540735237,1.1379094705882353
